,PopRatio,KC,LC,aKC,Prol_KC,Diff_KC,preDiff_KC,pDC,iDC,M1,M2,Neutrophil,Th0,Th1,Th2,Th17,Th22,Treg,Fibroblast,Division,Death,ILC3
146,1.05725598300761,0.209530799414079,0.459328790016051,0.999999999999991,0.591545415752683,0.10019187057809,0.046864282828611,0.996834023720512,0.999999999999991,0.867462336732426,0.031723611147405,0.98271835068644,0.967550611895983,0.623751904170432,0,0.671349101057519,0.667374827096702,0.484973083664116,0.44842833233679,0.002269182900167,0.001088971520283,0.936899000083714
147,1.0585037685502,0.209950138663562,0.457535909706385,0.999999999999992,0.591373110154227,0.100722128755154,0.048168276407349,0.996612310956088,0.999999999999992,0.868034890301148,0.032519158976717,0.982482164872912,0.968057027977936,0.626472627715204,0,0.674194918954662,0.6694676191288,0.48214400300708,0.454415386193197,0.003200522361049,0.001037658180523,0.937124431350744
148,1.06076403645424,0.209656486113431,0.45925809259648,0.99999999999999,0.590014752959568,0.100863995555259,0.051785547108266,0.996619955295111,0.99999999999999,0.868794114405146,0.033632250794314,0.982659102610961,0.969541469740502,0.633891378531583,0,0.679569162240613,0.674664543528676,0.484053482543579,0.459436405387738,0.002896731192098,0.001700874302768,0.934717997018269
149,1.06203255843518,0.210652268575916,0.461568713749748,0.99999999999999,0.590389136555356,0.100131053593643,0.051349871687235,0.996707186213641,0.99999999999999,0.873340764904104,0.033428681252504,0.982507708400759,0.971651300562717,0.639171881161977,0,0.686664887877582,0.680467424633303,0.485113718176133,0.464218074362354,0.003082660244553,0.001711417926086,0.935149490115798
150,1.06348877604125,0.211369676940939,0.462691080838568,0.999999999999992,0.593198573952237,0.094299775016354,0.048047610849054,0.996659336210221,0.999999999999992,0.875267926637349,0.035084144847982,0.982205304601212,0.971555723611643,0.636188837711385,0,0.691536035485936,0.68227552359835,0.486914519712165,0.470658256205964,0.003050063402263,0.001535377780194,0.937846433382619
151,1.06509715157047,0.211849900966148,0.460955754214356,0.999999999999991,0.600486932745654,0.094145082758874,0.049037962151953,0.996749921624739,0.999999999999991,0.879646064557977,0.035484295981755,0.983348852733891,0.972141472959877,0.642438411413135,0,0.693011736196185,0.687805645676691,0.484671155447859,0.477772027254402,0.002765042400569,0.00170083092735,0.94147297928485
152,1.06623064017926,0.213822011041116,0.460150338623783,0.999999999999989,0.604980105531879,0.091172597739056,0.04913824626662,0.996660906240601,0.999999999999989,0.881582625179765,0.034560969775761,0.984085781296854,0.974094635380468,0.648228816170211,0,0.696483068925031,0.687452661916086,0.485365429765178,0.485123347963886,0.00271745456272,0.001680989512985,0.943824866621314
153,1.06733575097275,0.213636453187451,0.459743974955546,0.999999999999988,0.616941817138868,0.089922721062651,0.053771328697592,0.996634448529316,0.999999999999988,0.882665763255018,0.033543202893943,0.985360414277402,0.974942318841796,0.65693760731666,0,0.703630031285512,0.691944267341964,0.483607851349132,0.500895275434999,0.002943322236099,0.001382828299826,0.944471289004215
154,1.0690013219401,0.211422258914793,0.457286769014784,0.999999999999988,0.622775438593547,0.088684032947472,0.049141864531012,0.996520981617491,0.999999999999988,0.878747157226582,0.034941187521799,0.985000714839444,0.974182400480547,0.663046138468691,0,0.707954428327046,0.697840776383189,0.480255565049061,0.506015558694695,0.003592852351509,0.001280964802889,0.944165218753585
155,1.07147273278574,0.214269605172208,0.455354747295479,0.999999999999992,0.628875218217576,0.09042057539055,0.049539539893259,0.996704903355358,0.999999999999992,0.877277235944738,0.034531878089557,0.985492039987975,0.974429368021155,0.672400577580253,0,0.714705609763608,0.701247300549946,0.476989189673099,0.5167797456402,0.003456021238562,0.001701419786717,0.942826212332457
156,1.07335274039829,0.212539196302793,0.456058981320488,0.999999999999991,0.637723369537373,0.088639073404102,0.048793703515479,0.996784535775127,0.999999999999991,0.875686301003522,0.032495467935863,0.986687143097394,0.974846650670547,0.685510745898555,0,0.724941719284871,0.713600478753335,0.477814228180834,0.529373101715968,0.00338857882953,0.001815425715242,0.9415278760514
157,1.07504128860456,0.214635071133707,0.456172596885623,0.999999999999991,0.643927613781912,0.089935436335702,0.048852039023037,0.9966062023755,0.999999999999991,0.880487232753215,0.032108525293905,0.987234405126877,0.974956498280642,0.689783753561192,0,0.732328602548836,0.716476104894235,0.477138393963233,0.532957715631993,0.003166283894415,0.001649048244877,0.945937277506244
158,1.07667237957235,0.211856125889105,0.453057654050411,0.999999999999992,0.647210517879083,0.089481124526356,0.048741820048576,0.996688491577294,0.999999999999992,0.88686718599905,0.032436457631441,0.98728694077911,0.974980514296598,0.693204329015412,0,0.734890678529051,0.725345549407449,0.472564882603899,0.53730934616486,0.00351235035747,0.001999512335905,0.949569976279954
159,1.07823059305206,0.213484159553631,0.452457691813869,0.99999999999999,0.651580741945752,0.091402668068946,0.05225127472686,0.996750983338358,0.99999999999999,0.885847131094017,0.035093992646069,0.986523738597727,0.975493288516369,0.693312237888126,0,0.733263682900494,0.725161107892807,0.472576904882061,0.546443862923099,0.002815205488058,0.001770566166443,0.94966224791128
